Date,Startup,Industry,Location,Investor,Type,Amount,YearMonth
2016-04-28,The Wedding Brigade,Consumer Internet,Mumbai,Blume Ventures & Other unnamed Investors,Seed Funding,600000.0,2016-04
2016-04-28,DocsApp,Consumer Internet,Bangalore,"Rebright Partners, Anand Rajaraman, Venky Harinarayan",Private Equity,1200000.0,2016-04
2016-04-29,Impact Guru,Consumer Internet,Mumbai,"RB Investments, Fundnel",Seed Funding,500000.0,2016-04
2016-04-29,LetReach,eCommerce,New Delhi,vCommission,Private Equity,100000.0,2016-04
2016-03-01,DriveU,Consumer Internet,Bangalore,Unitus Seed Fund,Seed Funding,0.0,2016-03
2016-03-01,Gympik,Consumer Internet,Bangalore,RoundGlass Partners,Private Equity,0.0,2016-03
2016-03-01,Testbook,Consumer Internet,Mumbai,S Chand & Co,Private Equity,0.0,2016-03
2016-03-01,IQlect,Technology,Bangalore,"Lip-Bu Tan, Michael Marks, Nicolas Braithwaite",Private Equity,0.0,2016-03
2016-03-02,MoMark,Consumer Internet,Noida,YourNest Angel Fund,Private Equity,600000.0,2016-03
2016-03-02,Skedool,Consumer Internet,Seattle / Bangalore,"Kludein LLC\\nPhanindra Sama, Narayan Ramachandran, Pranav Pai",Seed Funding,0.0,2016-03
2016-03-02,Systemantics,Technology,Bangalore,"Nandan Nilekani, Accel Partners",Private Equity,1400000.0,2016-03
2016-03-03,Vertuals,Technology,Mumbai,Dino Morea,Seed Funding,0.0,2016-03
2016-03-03,Imarticus Learning,Education,Mumbai,"Blinc Advisors, Amit Nanavati, Tashwinder Singh, Taranjit Jaswal, Amit Khanna",Private Equity,1000000.0,2016-03
2016-03-03,Shouut,Consumer Internet,New Delhi,Undisclosed investor,Seed Funding,500000.0,2016-03
2016-03-04,TinyStep,Consumer Internet,Bangalore,Matt Glickman,Private Equity,0.0,2016-03
2016-03-04,Aahaa,ECommerce,Chennai,"YourNest Angel Fund,",Private Equity,1000000.0,2016-03
2016-03-04,Arcatron Mobility,Technology,Pune,"Sudhir Mehta, Anoop Hingorani",Seed Funding,0.0,2016-03
2016-03-04,FTCash,Consumer Internet,Kolkata,IvyCap Ventures,Seed Funding,150000.0,2016-03
2016-03-04,Civilsdaily,Consumer Internet,New Delhi,Manoj Kumar & Other undisclosed investors,Seed Funding,0.0,2016-03
2016-03-04,Zappka,Consumer Internet,Gurgaon,"Daman Soni, Rajat Gupta & Others",Seed Funding,100000.0,2016-03
2016-03-04,Tarusa World,ECommerce,Mumbai,Mohit Gulati,Seed Funding,0.0,2016-03
2016-03-04,medECUBE,Healthcare,Gurgaon,Artiman Ventures,Private Equity,4000000.0,2016-03
2016-03-07,N.O.W,Consumer Internet,Noida,"Ruchirans Jaipuria, Anuj Sanghi",Seed Funding,500000.0,2016-03
2016-03-07,Ninjacart,ECommerce,Bangalore,"Accel Partners, Qualcomm Ventures, M&S Partners, Zop Smart",Private Equity,3000000.0,2016-03
2016-03-07,Reach,Consumer Internet,Bangalore,"Rebright Partners, Sol Primero, Sudhir Anandarao, Ankur Warikoo, Ankur Singla",Seed Funding,500000.0,2016-03
2016-03-07,Vanity Cube,Consumer Internet,New Delhi,Unicorn Ventures,Seed Funding,250000.0,2016-03
2016-03-07,Wooplr,ECommerce,Bangalore,"Naveen Tewari, Abhay Singhal, Amit Gupta, Piyush Shah, Raghunandan G, Rajiv Mehta",Seed Funding,0.0,2016-03
2016-03-07,Medidaili,Consumer Internet,Bangalore,Undisclosed private investors,Seed Funding,100000.0,2016-03
2016-03-08,Finomena,Technology,New Delhi,Matrix Partners India,Private Equity,0.0,2016-03
2016-03-08,Cookaroo,Consumer Internet,Bangalore,Vijay Krishna Yadav,Seed Funding,0.0,2016-03
2016-03-08,vPhrase Analytics,Technology,Mumbai,"Apoorv Ranjan Sharma, Daud Ali and others",Seed Funding,0.0,2016-03
2016-03-08,LoveCycles,Consumer Internet,Bangalore,Prime Venture Partners,Seed Funding,750000.0,2016-03
2016-03-08,Kartrocket,ECommerce,New Delhi,"Undisclosed Japanese investor, Bertelsmann India Investments, Nirvana Digital India Fund, Nirvana Digital Investment Holding Co Ltd, 500 Start-Ups",Private Equity,8000000.0,2016-03
2016-03-08,dunzo,Consumer Internet,Bangalore,"Aspada Investment Advisors, Blume Ventures.",Seed Funding,650000.0,2016-03
2016-03-09,Indiamart,ECommerce,Noida,Amadeus Capital,Private Equity,0.0,2016-03
2016-03-09,SmartVizX,Technology,Noida,"Indian Angel Network, Stanford Angels, Entrepreneurs India",Seed Funding,500000.0,2016-03
2016-03-09,MyGubbi,Real Estate,Bangalore,"Vipul Parekh, ajesh K Murthy,",Seed Funding,2500000.0,2016-03
2016-03-09,Nukkad Shops,Consumer Internet,Hyderabad,PurpleTalk Inc,Seed Funding,1000000.0,2016-03
2016-03-09,Cloudacar,Consumer Internet,Pune,"Amit Choudhary, Anuj Puri",Seed Funding,0.0,2016-03
2016-03-09,Justride,Consumer Internet,Mumbai,Dheeraj Jain & Other angel investors,Seed Funding,400000.0,2016-03
2016-03-09,Yana,Consumer Internet,Gurgaon,"Puneet Gupta,",Seed Funding,0.0,2016-03
2016-03-10,Big Fish Ventures,Food & Beverage,New Delhi,Undisclosed investors,Private Equity,11100000.0,2016-03
2016-03-10,Stylflip,ECommerce,Mumbai,"Raj Gala Shah, Zaheer Memon",Seed Funding,0.0,2016-03
2016-03-10,Icertis,Technology,Pune/Seattle,"Ignition Partners, Greycroft Partners, Fidelity Growth Partners India",Private Equity,15000000.0,2016-03
2016-03-10,Supplified,ECommerce,New Delhi,Mohit Goel,Seed Funding,1000000.0,2016-03
2016-03-11,JollyFoodFellow,Technology,Ahmedabad,Janak Parikh,Seed Funding,0.0,2016-03
2016-03-14,PinkBlue,ECommerce,Bangalore,"Hari Krishna, Ajay Modani, Dr V Ravinder, Anirudh Rastogi, Abhishek Jain, Rakesh Gakhar, Rajeev Mudumba, Nagendra Prasad Bhanuprakash",Seed Funding,223608.0,2016-03
2016-03-14,TruckingCube,Logistics,New Delhi,Agarwal Movers Group,Private Equity,14900000.0,2016-03
2016-03-14,eSwasthya,Consumer Internet,Ahmedabad,Hemang Sahani,Seed Funding,0.0,2016-03
2016-03-15,FlipClass,Consumer Internet,Bangalore,"S Chand and Co Pvt Ltd, Blume Ventures",Private Equity,1000000.0,2016-03
2016-03-15,Proximit,Technology,Pune,Funding through 1Crowd platform,Seed Funding,150000.0,2016-03
2016-03-15,WithMe,Consumer Internet,Gurgaon,"Alex Kuruvilla, Pradeep Guha, Saket Dhankar, Rajan Pandhare",Seed Funding,250000.0,2016-03
2016-03-16,Gapoon,Consumer Internet,Bangalore,"Chandrashekar Tallapragada, Pankaj Kapoor",Seed Funding,180000.0,2016-03
2016-03-16,Avagmah,Consumer Internet,Bangalore,"Kris Gopalakrishnan, Atul Nishar",Seed Funding,0.0,2016-03
2016-03-16,WorkIndia,Consumer Internet,Mumbai,Beenext,Seed Funding,0.0,2016-03
2016-03-16,Wealthy,Consumer Internet,Bangalore,"Zishaan Hayath, Abhishek Goyal, Arjun and Rohan Malhotra, Harpreet Singh Grover, Gagan Dugal",Seed Funding,250000.0,2016-03
2016-03-17,Pramati,Healthcare,Noida,Undisclosed investors,Seed Funding,200000.0,2016-03
2016-03-17,Qlivery,Consumer Internet,Gurgaon,Swastika Company Ltd,Seed Funding,230000.0,2016-03
2016-03-17,HealthEnablr,Consumer Internet,Mumbai,Undisclosed investors,Seed Funding,800000.0,2016-03
2016-03-17,Liftiee,Consumer Internet,Mumbai,"Rannvijay Singh, Anita Hassanandani",Seed Funding,108000.0,2016-03
2016-03-18,Hello Curry,Food & Beverage,Hyderabad,Sashi Reddi & Other unnamed investors,Private Equity,1500000.0,2016-03
2016-03-19,goSporto,Consumer Internet,New Delhi,Naveen Gupta,Seed Funding,30000.0,2016-03
2016-03-21,OneClickWash,Consumer Internet,Gurgaon,Unitus Seed Fund,Seed Funding,0.0,2016-03
2016-03-21,Girnar Software,Consumer Internet,Jaipur,Google Capital,Private Equity,0.0,2016-03
2016-03-21,Room On Call,Consumer Internet,Gurgaon,CASHurDRIVE Marketing Pvt Ltd,Private Equity,2000000.0,2016-03
2016-03-22,Byju\\xe2\\x80\\x99s,Consumer Internet,Bangalore,"Sequoia India, Sofina",Private Equity,75000000.0,2016-03
2016-03-22,BigBasket,eCommerce,Bangalore,Abraaj Group,Private Equity,150000000.0,2016-03
2016-03-22,DrivoJoy,Consumer Internet,Bangalore,"Indian Angel Network, Tracxn Labs & Others",Seed Funding,600000.0,2016-03
2016-03-22,Smartron,Technology,Bangalore,Sachin Tendulkar,Private Equity,0.0,2016-03
2016-03-22,LifCare,Consumer Internet,Jaipur,"Rajul Garg, Alok Mittal, Kunal Shah, Rishi Mandawat, Dheeraj Jain, Sandeep Tandon, Dexter Angel Circle",Seed Funding,0.0,2016-03
2016-03-22,CreditSeva,Consumer Internet,Hyderabad,"Pix Vine Capital, Infocomm Development Authority of Singapore",Seed Funding,360000.0,2016-03
2016-03-22,CityShor,Consumer Internet,Ahmedabad,GAIN,Seed Funding,0.0,2016-03
2016-03-23,Endless Robotics,Technology,Hyderabad,"Devidas Desai, Vipul Gautam, Singapore Angel Network",Seed Funding,100000.0,2016-03
2016-03-23,SP Robotics,Technology,Chennai,"Indian Angel Network,",Seed Funding,300000.0,2016-03
2016-03-23,StalkBuyLove,eCommerce,New Delhi,"500 Startups, Littlerock, Singularity Ventures",Seed Funding,0.0,2016-03
2016-03-23,eKincare,Consumer Internet,Hyderabad,"BitChemy Ventures, Maheshwari Investments Pvt Ltd, Anshoo Gaur, Rama Krishna Reddy, Sandeep Seerapu",Private Equity,330000.0,2016-03
2016-03-23,HashLearn,Consumer Internet,,"Bhavish Aggarwal, Binny Bansal,\\xc2\\xa0 Rajan Anandan, Mekin Maheshwar, Sunil Kalra, Anupam Mittal, Krishna Mehra, Singapore Angel Network",Seed Funding,0.0,2016-03
2016-03-23,Wheelstreet,Consumer Internet,Bangalore,Broadbean Capital services,Private Equity,500000.0,2016-03
2016-03-24,Horntell,Consumer Internet,Gurgaon,"Bharanidharan Viswanathan, Sanjiv Mittal, Shobhit Shukla, Rahul Agarwal",Seed Funding,150000.0,2016-03
2016-03-28,Schoolkart,eCommerce,Noida,Undisclosed investors,Seed Funding,300000.0,2016-03
2016-03-29,HealthEminds,Consumer Internet,Bangalore,Robin Utthappa,Seed Funding,0.0,2016-03
2016-03-29,Babygogo,Consumer Internet,New Delhi,"Rajul Garg, Daljit Singh, Aditya Vij, Kishore Kumar, Shuchin Bajaj",Seed Funding,300000.0,2016-03
2016-03-29,Veritas Finance,Finance,Chennai,Sarva Capital,Private Equity,4700000.0,2016-03
2016-03-29,QikShip,Consumer Internet,New Delhi,undisclosed investors,Seed Funding,200000.0,2016-03
2016-03-29,FixNix,Consumer Internet,Chennai,Jay Vijayan,Seed Funding,500000.0,2016-03
2016-03-30,True Balance,Technology,Gurgaon,SoftBank Ventures Korea,Private Equity,0.0,2016-03
2016-03-30,Touchkin,Healthcare,Bangalore,"Alok Mittal, Amit Gupta, Anuj Srivastava, Himanshu Aggarwal, Raghunandan G, Puneet Agarwal",Seed Funding,400000.0,2016-03
2016-03-31,SwitchMe,Consumer Internet,Mumbai,"Mohandas Pai, Hiro Mashita, Singapore Angel Network, 500 Startups, Rajan Anandan, Ajay Sarupria",Seed Funding,0.0,2016-03
2016-03-31,Transcell,Healthcare,Hyderabad,Indian Angel Network,Seed Funding,0.0,2016-03
2016-02-01,Blue Tokai Coffee,ECommerce,New Delhi,Snow Leopard Technology Ventures,Seed Funding,0.0,2016-02
2016-02-02,Altizone,Technology,Pune,"Wipro Ventures,\\xc2\\xa0 Lumis Partners",Private Equity,4000000.0,2016-02
2016-02-02,Oust App,Consumer Internet,Bangalore,"T V Mohandas Pai,\\xc2\\xa0 Aarin Capital",Seed Funding,0.0,2016-02
2016-02-02,Strike,Consumer Internet,Bangalore,Multiple investors through Ten Minute Million competition,Seed Funding,22500.0,2016-02
2016-02-02,MaaxMarket,Consumer Internet,,Multiple investors through Ten Minute Million competition,Seed Funding,22500.0,2016-02
2016-02-02,Gamooz,Technology,Gurgaon,Multiple investors through Ten Minute Million competition,Seed Funding,22500.0,2016-02
2016-02-02,SoundSurround,Technology,Mumbai,Multiple investors through Ten Minute Million competition,Seed Funding,22500.0,2016-02
2016-02-03,Mazkara,Consumer Internet,Pune / Dubai,Dunamis Ventures Pte Ltd.,Seed Funding,1000000.0,2016-02
2016-02-03,RoadGods,ECommerce,New Delhi,Green House Ventures (GHV),Seed Funding,100000.0,2016-02
2016-02-03,Pindropmusic,Consumer Internet,Noida,Green House Ventures (GHV),Seed Funding,100000.0,2016-02
2016-02-03,Woodpie,Consumer Internet,Bangalore,Ingram Content Group,Seed Funding,30000.0,2016-02
2016-02-04,Perfumery,ECommerce,New Delhi,Oranda Global & Others,Seed Funding,30000.0,2016-02
2016-02-05,Magic Crate,Education,Bangalore,"TV Mohandas Pai, Aarin Capital",Seed Funding,0.0,2016-02
2016-02-05,ZenDrive,Technology,Bangalore / SFO,"Sherpa Capital, Nyca Partners and Thomvest Ventures",Private Equity,13500000.0,2016-02
2016-02-05,Smartcooky,ECommerce,New Delhi,"Vandana Luthra,",Private Equity,0.0,2016-02
2016-02-05,Turtlemint,Consumer Internet,Mumbai,Nexus Venture Partners,Private Equity,0.0,2016-02
2016-02-05,BHIVE,Real Estate,Bangalore,"Raghunandan G, Venturesity, Arihant Patni",Seed Funding,0.0,2016-02
2016-02-05,Gingercrush,Ecommerce,Vadodara,"Saha Fund, TV Mohandas Pai, Zia Mody, Mumbai Angels, Ananda Kallugadde, Rakesh Desai, Rakesh Malhotra",Private Equity,1000000.0,2016-02
2016-02-05,American Vision,Consumer Internet,Pune,Undisclosed investors,Seed Funding,81000.0,2016-02
2016-02-05,DawaiLelo,Consumer Internet,Varanasi,Undisclosed investors,Seed Funding,52000.0,2016-02
2016-02-06,Heads Up For Tails,Ecommerce,New Delhi,Undisclosed investors,Seed Funding,1000000.0,2016-02
2016-02-06,LiveNutriFit,Healthcare,New Delhi,"Mohit Goel, Vinod Jain & Others",Seed Funding,0.0,2016-02
2016-02-08,Moglix,Ecommerce,New Delhi,Ratan Tata,Private Equity,0.0,2016-02
2016-02-08,iStyleYou,Consumer Internet,Gurgaon,Green House Ventures (GHV),Seed Funding,100000.0,2016-02
2016-02-08,AdUrCup,Consumer Internet,New Delhi,Green House Ventures (GHV),Seed Funding,100000.0,2016-02
2016-02-08,Weddingz,Consumer Internet,Mumbai,Sixth Sense Ventures,Private Equity,0.0,2016-02
2016-02-08,Urban Dhobi,Consumer Internet,Jaipur,"Vinod Bansal, Sanjeev Singhal",Seed Funding,0.0,2016-02
2016-02-08,Gray Routes,Consumer Internet,Mumbai,"Mahesh Parasuraman, Rahul Gautam & Others",Seed Funding,0.0,2016-02
2016-02-08,Xpressbees,ECommerce,Pune,"SAIF Partners, IDG Ventures India, Vertex Ventures, Valiant Capital",Private Equity,12500000.0,2016-02
2016-02-08,Invictus Oncology,Healthcare,New Delhi,Ratan Tata,Private Equity,0.0,2016-02
2016-02-08,Hansel.io,Technology,Bangalore,"Endiya Partners, Mekin Maheshwari, Rajesh Sawhney",Seed Funding,0.0,2016-02
2016-02-09,Inc42,Consumer Internet,New Delhi,"India Ventures, Aarin Capital & Others",Seed Funding,0.0,2016-02
2016-02-09,GOQii,Technology,Mumbai,Edelweiss Financial Services,Private Equity,0.0,2016-02
2016-02-10,Capzest,Consumer Internet,Mumbai,Lion Ventures,Seed Funding,200000.0,2016-02
2016-02-10,GlamStudios,Consumer Internet,Noida,Aqeel Ahmed,Seed Funding,0.0,2016-02
2016-02-10,Affimity,Consumer Internet,Bangalore,undisclosed investors,Seed Funding,1200000.0,2016-02
2016-02-10,Anandakanda,Technology,Pune,undisclosed investors,Seed Funding,150000.0,2016-02
2016-02-10,JoulestoWatts,Technology,Bangalore,Manipal Global Education Services,Seed Funding,0.0,2016-02
2016-02-10,Shopkirana,Consumer Internet,Indore,"Atul Jain, Anil Gelra, Jaikumar Nair",Seed Funding,0.0,2016-02
2016-02-10,Stylofie,Consumer Internet,Gurgaon,Jaideep Mehta,Seed Funding,0.0,2016-02
2016-02-10,OyBob,eCommerce,Gurgaon,Sachin Dalal,Seed Funding,0.0,2016-02
2016-02-12,ActOnMagic,Technology,Bangalore,Jayabalan Subramanian,Seed Funding,125000.0,2016-02
2016-02-12,Bonhomia,Food & Beverage,New Delhi,"Alok Rawat, Grey Orange Robotics",Seed Funding,1000000.0,2016-02
2016-02-12,iGrenEnergi,Technology,Mumbai,Sunil Mehta,Seed Funding,1000000.0,2016-02
2016-02-12,RKSV,Consumer Internet,Mumbai,Kalaari Capital,Private Equity,4000000.0,2016-02
2016-02-15,Aasaanjobs,Consumer Internet,Mumbai,"Aspada Advisors, IDG Ventures,\\xc2\\xa0 Inventus Capital",Private Equity,5000000.0,2016-02
2016-02-15,Snapdeal,eCommerce,New Delhi,Ontario Teachers\\xe2\\x80\\x99 Pension Plan & Others,Private Equity,200000000.0,2016-02
2016-02-15,Jugnoo,Consumer Internet,Chandigarh,Saumya Tandon,Private Equity,0.0,2016-02
2016-02-15,Snapbizz,Technology,Bangalore,Ratan Tata,Private Equity,0.0,2016-02
2016-02-15,GoYaNo,Consumer Internet,Gurgaon,Mukesh Kumar Gupta,Seed Funding,50000.0,2016-02
2016-02-15,RentSher,Consumer Internet,Bangalore,"Vaibhav Doshi, Abhay Singhal, Vibhu Garg, Joby Babu, Abhishek Acharya, Manish Shah",Seed Funding,300000.0,2016-02
2016-02-15,Buddy,Finance,Bangalore,"Blume Ventures,\\xc2\\xa0 Tracxn Labs",Seed Funding,500000.0,2016-02
2016-02-15,Legistify,Consumer Internet,New Delhi,Ranjit Singh,Seed Funding,0.0,2016-02
2016-02-16,TableHero,Consumer Internet,Bangalore,"GrowX Ventures, Kunal Shah, Sandeep Tandon, Haresh Chawla, Powai Lake Ventures, Globevestor",Seed Funding,1000000.0,2016-02
2016-02-16,BetterPlace,Technology,Bangalore,Unitus Seed Fund,Seed Funding,970000.0,2016-02
2016-02-16,Salebhai,eCommerce,Ahmedabad,"Virendra Shekhawat, Deepak Chokhani, Yogesh Patel & Others",Seed Funding,0.0,2016-02
2016-02-16,icustommadeit,eCommerce,Pune,"Brand Capital, Siddhivinayak Skyscrapers, Dinesh R. Challa",Private Equity,4000000.0,2016-02
2016-02-16,Tring,Consumer Internet,Pune,Vishwadeep Bajaj & Others,Seed Funding,0.0,2016-02
2016-02-16,Medinfi,Consumer Internet,Bangalore,"Rajnish Sinha, Prijit Debnath, Kanchan Ghoshal",Seed Funding,0.0,2016-02
2016-02-17,Timemytask,Consumer Internet,Mumbai,Lead Angels,Seed Funding,0.0,2016-02
2016-02-17,GameZop,Technology,New Delhi,"KWAN Entertainment & Marketing Solutions, Powerhouse Ventures & Others",Seed Funding,350000.0,2016-02
2016-02-17,Notary Mama,Consumer Internet,Bangalore,"Dr Nandish Domlur, Amit Sandill",Seed Funding,0.0,2016-02
2016-02-17,The Viral Fever,Consumer Internet,Mumbai,Tiger Global,Private Equity,10000000.0,2016-02
2016-02-17,Avanti Learning,Education,New Delhi,Michael & Susan Dell Foundation,Private Equity,5000000.0,2016-02
2016-02-17,Bollant Industries,Technology,Hyderabad,Ratan Tata,Private Equity,0.0,2016-02
2016-02-18,GetVee,Consumer Internet,New Delhi,"Lightspeed Venture Partners, K Ganesh",Private Equity,0.0,2016-02
2016-02-18,HealthKumbh,Consumer Internet,Ahmedabad,Undisclosed investor,Seed Funding,73000.0,2016-02
2016-02-18,Unlaze,Consumer Internet,Gurgaon,"Sujal Shah, Dino Morea",Seed Funding,0.0,2016-02
2016-02-18,Tracxn,Technology,Bangalore,"Nandan Nilekani, Mohandas Pai, Neeraj Arora, Anand Rajaraman, Girish Mathrubootham, Aneesh Reddy & Teruhide Sato",Private Equity,0.0,2016-02
2016-02-18,Careongo,ECommerce,New Delhi,Farooq Oomerbhoy & Other angel investors,Seed Funding,300000.0,2016-02
2016-02-18,Ark Robot,Technology,Bangalore,Qualcomm (Through QPrize Contest),Seed Funding,350000.0,2016-02
2016-02-19,Jaypore,ECommerce,New Delhi,Aavishkaar,Private Equity,5000000.0,2016-02
2016-02-19,Finance Buddha,Consumer Internet,Bangalore,Chennai Angels,Seed Funding,0.0,2016-02
2016-02-19,AlmaConnect,Consumer Internet,New Delhi,"Mohandas Pai, Varun Aggarwal",Seed Funding,0.0,2016-02
2016-02-19,Advantage Club,Consumer Internet,Gurgaon,Purvi Ventures & Others,Seed Funding,400000.0,2016-02
2016-02-19,LocalRamu,Consumer Internet,Bangalore,3 undisclosed investors,Seed Funding,0.0,2016-02
2016-02-22,Baby Berry,Consumer Internet,Bangalore,Nitin Bagmane & Other undisclosed investors,Seed Funding,1000000.0,2016-02
2016-02-22,Magicpin,Consumer Internet,New Delhi,Lightspeed India,Private Equity,3000000.0,2016-02
2016-02-22,First Eat,Consumer Internet,New Delhi,Undisclosed investor,Seed Funding,100000.0,2016-02
2016-02-22,SigTuple,Technology,Bangalore,"Sachin Bansal, Binny Bansal, Accel Partners & Others",Seed Funding,0.0,2016-02
2016-02-22,Taskbob,Consumer Internet,Mumbai,"IvyCap Ventures, Orios Venture Partners, Mayfield India",Private Equity,4500000.0,2016-02
2016-02-22,Styledotme,Consumer Internet,New Delhi,Indian Angel Network,Seed Funding,37000.0,2016-02
2016-02-22,NewsLaundry,Consumer Internet,New Delhi,"Omidyar Network,\\xc2\\xa0 Vikram Lal, Abhijit Bhandari, Mahesh Murthy, Shashank Bhagat",Private Equity,0.0,2016-02
2016-02-23,CupoNation,Consumer Internet,Gurgaon,"Rocket Internet AG, Holtzbrink Ventures, New Enterprise Associates (NEA), e.ventures, ru-Net, Deutsche Telekom Strategic Investments (DTSI), Silicon Valley Bank",Private Equity,11000000.0,2016-02
2016-02-23,Aarav UAV,Technology,Kanpur,"StartupXseed Ventures, The Phoenix Fund and others",Seed Funding,0.0,2016-02
2016-02-24,Sayfix,Consumer Internet,Bangalore,Yajnanarayana Kammaje,Seed Funding,160000.0,2016-02
2016-02-24,LoanZen,Consumer Internet,Bangalore,Tracxn Syndicate,Seed Funding,0.0,2016-02
2016-02-24,NoBroker,Consumer Internet,Bangalore,"Beenext, Digital Garage, Beenos, Qualgro, Mamoru Taniya, SAIF Partners",Private Equity,10000000.0,2016-02
2016-02-24,AppilyEver,Consumer Internet,Hyderabad,"Varun Aggarwal, Suresh Venkat, Raj Y",Seed Funding,400000.0,2016-02
2016-02-24,Pocketin,Consumer Internet,Noida,Swastika Company Ltd,Seed Funding,150000.0,2016-02
2016-02-24,FeetApart,Consumer Internet,Bangalore,Vishal Bali & Others,Seed Funding,0.0,2016-02
2016-02-25,OfBusiness,eCommerce,Gurgaon,Matrix Partners India,Private Equity,5000000.0,2016-02
2016-02-25,CarveNiche,Consumer Internet,Bangalore,"Calcutta Angels, Lead Angels & Others",Seed Funding,0.0,2016-02
2016-02-25,Juspay,Consumer Internet,Bangalore,"Accel Partners, Ashish Hemrajani, Parikshit Dar, Rajesh Balpande",Private Equity,5800000.0,2016-02
